episode,total_reward,steps,epsilon,table_size,delivered_units,spoiled_units,deliveries_count,distance
818,-474.50000000000006,200,0.30385000000000006,1674,55.0,208.0,11,170
819,-725.5440000000001,200,0.30300000000000005,1674,42.0,229.0,8,160
820,-982.7499999999997,200,0.30215000000000003,1674,31.0,255.0,7,174
821,-181.24800000000008,200,0.3013,1677,72.0,188.0,14,165
822,-921.8020000000002,200,0.3004500000000001,1677,30.0,242.0,7,181
823,-1129.5539999999999,200,0.2996000000000001,1677,30.0,282.0,7,173
824,-972.4559999999997,200,0.29875000000000007,1677,34.0,261.0,7,172
825,-1301.4960000000003,200,0.29790000000000005,1678,17.0,290.0,5,165
826,-907.6840000000001,200,0.29705000000000004,1678,45.0,272.0,12,160
827,-1252.5240000000006,200,0.2962,1680,34.0,316.0,7,156
828,-789.3539999999997,200,0.29535,1681,49.0,261.0,13,162
829,-1055.7219999999998,200,0.2945000000000001,1681,35.0,283.0,8,159
830,-1166.4700000000003,200,0.2936500000000001,1681,13.0,249.0,3,159
831,-1506.4660000000003,200,0.29280000000000006,1681,14.0,322.0,2,150
832,-889.8480000000006,200,0.29195000000000004,1681,32.0,237.0,5,162
833,-1748.9239999999993,200,0.2911,1682,26.0,399.0,5,165
834,-1244.3220000000001,200,0.29025,1684,14.0,269.0,8,158
835,-1032.812,200,0.2894000000000001,1684,33.0,276.0,7,156
836,-1509.7099999999998,200,0.2885500000000001,1687,16.0,326.0,8,175
837,-617.32,200,0.28770000000000007,1688,53.0,236.0,16,169
838,-1092.8179999999998,200,0.28685000000000005,1688,36.0,291.0,8,174
839,-1392.4419999999998,200,0.28600000000000003,1690,0.0,268.0,0,177
840,-990.5879999999997,200,0.28515,1690,42.0,285.0,9,163
841,-544.5960000000001,200,0.2843,1692,62.0,243.0,15,145
842,-1172.0060000000005,200,0.2834500000000001,1692,41.0,317.0,8,166
843,-1095.5999999999997,200,0.2826000000000001,1692,45.0,310.0,13,168
844,-1414.6159999999998,200,0.28175000000000006,1692,34.0,348.0,8,173
845,-1090.1560000000002,200,0.28090000000000004,1692,34.0,283.0,6,151
846,-907.3359999999998,200,0.28005,1692,47.0,277.0,10,162
847,-1600.9900000000002,200,0.2792,1692,23.0,360.0,4,165
848,-1503.538,200,0.27835,1692,18.0,330.0,2,169
849,-1261.0540000000005,200,0.2775000000000001,1693,35.0,322.0,6,150
850,-1142.318,200,0.27665000000000006,1693,24.0,274.0,6,159
851,-1142.9699999999998,200,0.27580000000000005,1694,24.0,272.0,8,163
852,-1078.62,200,0.27495,1694,30.0,270.0,16,152
853,-956.9859999999996,200,0.2741,1694,42.0,278.0,10,158
854,-931.1579999999999,200,0.27325,1698,36.0,257.0,17,169
855,-1135.0120000000002,200,0.2724000000000001,1698,48.0,323.0,8,164
856,-948.3699999999995,200,0.27155000000000007,1698,52.0,298.0,14,161
857,-1352.5840000000003,200,0.27070000000000005,1698,29.0,326.0,11,163
858,-928.1920000000001,200,0.26985000000000003,1698,33.0,249.0,8,163
859,-1036.1559999999997,200,0.269,1699,25.0,254.0,12,149
860,-1719.148,200,0.26815,1700,26.0,391.0,10,176
861,-933.656,200,0.2673,1700,47.0,283.0,11,180
862,-1299.0040000000004,200,0.2664500000000001,1700,23.0,301.0,5,145
863,-989.2300000000004,200,0.26560000000000006,1700,45.0,285.0,8,174
864,-1200.8220000000001,200,0.26475000000000004,1700,34.0,308.0,10,166
865,-1797.1740000000007,200,0.2639,1700,16.0,384.0,3,168
866,-910.242,200,0.26305,1701,43.0,269.0,8,163
867,-1528.5739999999998,200,0.2622,1701,13.0,324.0,3,167
868,-1134.1980000000003,200,0.26134999999999997,1701,21.0,263.0,4,169
869,-2244.2660000000005,200,0.26050000000000006,1701,17.0,477.0,4,169
870,-763.286,200,0.25965000000000005,1701,39.0,231.0,13,172
871,-552.5160000000002,200,0.25880000000000003,1710,40.0,191.0,10,173
872,-1424.1339999999996,200,0.25795,1710,25.0,332.0,5,162
873,-768.1879999999999,200,0.2571,1710,36.0,224.0,8,160
874,-591.6580000000002,200,0.25625,1710,44.0,210.0,11,147
875,-1369.444,200,0.25540000000000007,1714,13.0,292.0,3,168
876,-915.2659999999997,200,0.25455000000000005,1715,35.0,255.0,13,149
877,-1269.8659999999993,200,0.25370000000000004,1716,26.0,302.0,10,155
878,-738.9019999999999,200,0.25285,1717,16.0,178.0,5,161
879,-889.2719999999995,200,0.252,1717,53.0,289.0,10,156
880,-1135.7240000000002,200,0.25115,1718,19.0,260.0,4,170
881,-1386.6940000000006,200,0.25029999999999997,1720,11.0,291.0,3,168
882,-1647.2759999999996,200,0.24945000000000006,1720,22.0,367.0,4,159
883,-787.0959999999997,200,0.24860000000000004,1721,35.0,228.0,8,140
884,-1060.2699999999998,200,0.24775000000000003,1721,25.0,259.0,5,166
885,-601.5040000000001,200,0.2469,1721,41.0,200.0,9,168
886,-1465.6920000000002,200,0.24605,1723,17.0,327.0,5,140
887,-836.7600000000001,200,0.24519999999999997,1725,33.0,233.0,9,157
888,-1777.144,200,0.24434999999999996,1727,10.0,366.0,2,166
889,-1217.4959999999992,200,0.24350000000000005,1727,30.0,304.0,7,162
890,-643.514,200,0.24265000000000003,1727,30.0,189.0,6,136
891,-1750.9999999999995,200,0.24180000000000001,1727,0.0,340.0,0,159
892,-1797.637999999998,200,0.24095,1727,0.0,350.0,0,147
893,-1631.0939999999985,200,0.24009999999999998,1727,9.0,335.0,2,162
894,-821.7320000000002,200,0.23924999999999996,1730,44.0,252.0,9,144
895,-1185.4359999999995,200,0.23840000000000006,1733,21.0,274.0,5,156
896,-994.4159999999998,200,0.23755000000000004,1733,24.0,242.0,9,173
897,-637.3860000000001,200,0.23670000000000002,1733,39.0,204.0,19,168
898,-1158.9499999999994,200,0.23585,1735,26.0,282.0,6,160
899,-978.5279999999998,200,0.235,1736,32.0,258.0,7,171
900,-1277.24,200,0.23414999999999997,1736,37.0,328.0,8,169
901,-1062.0099999999995,200,0.23329999999999995,1736,35.0,282.0,7,164
902,-1181.34,200,0.23245000000000005,1736,32.0,295.0,6,189
903,-1245.9979999999998,200,0.23160000000000003,1736,26.0,299.0,6,165
904,-1264.2240000000004,200,0.23075,1736,31.0,312.0,9,172
905,-768.1260000000002,200,0.2299,1736,27.0,204.0,6,152
906,-1344.556,200,0.22904999999999998,1738,21.0,303.0,16,177
907,-1487.2200000000003,200,0.22819999999999996,1740,11.0,313.0,2,143
908,-350.8039999999998,200,0.22734999999999994,1741,70.0,215.0,15,156
909,-886.6419999999999,200,0.22650000000000003,1741,40.0,255.0,7,169
910,-1179.2900000000004,200,0.22565000000000002,1743,5.0,237.0,2,175
911,-1576.2779999999989,200,0.2248,1743,14.0,335.0,2,170
912,-546.8059999999999,200,0.22394999999999998,1743,55.0,219.0,11,172
913,-1527.5880000000002,200,0.22309999999999997,1743,30.0,362.0,9,167
914,-1231.3320000000006,200,0.22224999999999995,1743,41.0,327.0,8,146
915,-1164.8340000000005,200,0.22140000000000004,1743,33.0,296.0,10,153
916,-1650.6419999999998,200,0.22055000000000002,1743,20.0,364.0,8,170
917,-1007.6359999999997,200,0.2197,1743,53.0,311.0,13,155
918,-1043.3239999999998,200,0.21885,1743,48.0,306.0,15,146
919,-1559.2079999999999,200,0.21799999999999997,1743,4.0,310.0,2,155
920,-1701.5499999999997,200,0.21714999999999995,1743,17.0,369.0,3,142
921,-863.7339999999999,200,0.21629999999999994,1743,16.0,202.0,4,144
922,-933.2880000000002,200,0.21545000000000003,1745,45.0,273.0,15,161
923,-1582.0759999999987,200,0.2146,1745,15.0,338.0,3,170
924,-1190.4720000000002,200,0.21375,1745,17.0,265.0,4,141
925,-1302.9540000000004,200,0.21289999999999998,1745,30.0,317.0,5,160
926,-1065.574,200,0.21204999999999996,1745,46.0,309.0,9,147
927,-423.3900000000003,200,0.21119999999999994,1745,79.0,264.0,20,165
928,-972.4280000000002,200,0.21034999999999993,1745,31.0,250.0,8,164
929,-1216.162,200,0.20950000000000002,1745,27.0,293.0,6,166
930,-785.7719999999994,200,0.20865,1747,56.0,275.0,14,164
931,-1549.466,200,0.20779999999999998,1747,15.0,333.0,3,178
932,-1228.7399999999996,200,0.20694999999999997,1747,24.0,291.0,8,165
933,-895.5999999999999,200,0.20609999999999995,1747,39.0,262.0,10,159
934,-1154.3359999999998,200,0.20524999999999993,1747,45.0,323.0,10,149
935,-1189.1420000000003,200,0.20440000000000003,1747,28.0,293.0,7,152
936,-1575.452,200,0.20355,1747,14.0,338.0,4,177
937,-559.406,200,0.2027000000000001,1748,54.0,226.0,11,175
938,-1211.3840000000002,200,0.20185000000000008,1748,30.0,299.0,9,139
939,-1143.558,200,0.20100000000000007,1748,35.0,297.0,7,151
940,-1184.2400000000005,200,0.20015000000000005,1749,29.0,289.0,9,158
941,-845.1080000000004,200,0.19930000000000003,1749,51.0,271.0,11,151
942,-525.7019999999998,200,0.19845000000000002,1749,56.0,223.0,14,159
943,-1288.726,200,0.1976000000000001,1749,18.0,287.0,4,148
944,-1687.6480000000004,200,0.1967500000000001,1749,23.0,379.0,4,159
945,-1125.9420000000005,200,0.19590000000000007,1749,37.0,297.0,9,145
946,-1068.69,200,0.19505000000000006,1749,37.0,288.0,6,144
947,-1378.2699999999998,200,0.19420000000000004,1750,21.0,313.0,4,160
948,-1762.8239999999998,200,0.19335000000000002,1750,18.0,382.0,3,165
949,-1699.3500000000006,200,0.1925,1750,0.0,330.0,0,162
950,-1307.7360000000003,200,0.1916500000000001,1753,26.0,309.0,10,151
951,-1537.4820000000002,200,0.19080000000000008,1753,19.0,341.0,5,144
952,-1352.4079999999994,200,0.18995000000000006,1753,24.0,317.0,6,142
953,-1617.1319999999996,200,0.18910000000000005,1753,12.0,340.0,2,153
954,-1361.2319999999993,200,0.18825000000000003,1754,14.0,294.0,3,139
955,-1208.0219999999997,200,0.1874,1754,40.0,321.0,7,156
956,-504.3259999999999,200,0.1865500000000001,1756,68.0,248.0,14,139
957,-798.3700000000001,200,0.1857000000000001,1756,46.0,249.0,8,154
958,-1374.1620000000003,200,0.18485000000000007,1756,38.0,349.0,9,154
959,-816.4139999999999,200,0.18400000000000005,1756,45.0,254.0,11,144
960,-1100.1019999999999,200,0.18315000000000003,1756,29.0,273.0,8,169
961,-1365.8979999999995,200,0.18230000000000002,1756,18.0,305.0,3,152
962,-1058.4859999999999,200,0.18145,1756,44.0,300.0,12,166
963,-1335.8440000000005,200,0.1806000000000001,1756,15.0,289.0,2,143
964,-850.7300000000004,200,0.17975000000000008,1756,38.0,243.0,6,153
965,-1351.304,200,0.17890000000000006,1756,26.0,320.0,14,169
966,-1839.1240000000003,200,0.17805000000000004,1757,7.0,375.0,2,163
967,-1193.474,200,0.17720000000000002,1757,53.0,358.0,13,171
968,-1066.7519999999997,200,0.17635,1757,12.0,229.0,2,148
969,-760.6140000000003,200,0.1755,1757,47.0,248.0,17,149
970,-745.9820000000001,200,0.17465000000000008,1757,63.0,281.0,16,147
971,-1019.5579999999999,200,0.17380000000000007,1758,47.0,297.0,12,169
972,-1081.9240000000002,200,0.17295000000000005,1758,31.0,274.0,16,165
973,-1154.4519999999998,200,0.17210000000000003,1759,38.0,306.0,9,168
974,-1001.912,200,0.17125,1759,36.0,274.0,10,163
975,-1196.115999999999,200,0.1704,1759,21.0,276.0,6,140
976,-708.1960000000003,200,0.1695500000000001,1759,48.0,239.0,8,153
977,-720.2160000000002,200,0.16870000000000007,1761,49.0,246.0,13,166
978,-815.6040000000002,200,0.16785000000000005,1761,36.0,232.0,11,171
979,-521.656,200,0.16700000000000004,1766,59.0,231.0,16,166
980,-748.4900000000001,200,0.16615000000000002,1766,56.0,267.0,15,154
981,-663.75,200,0.1653,1766,39.0,209.0,17,142
982,-500.14600000000024,200,0.16444999999999999,1767,32.0,164.0,15,146
983,-812.8700000000002,200,0.16360000000000008,1767,51.0,269.0,12,148
984,-1364.1459999999988,200,0.16275000000000006,1767,17.0,304.0,4,144
985,-1115.5539999999999,200,0.16190000000000004,1767,35.0,290.0,11,137
986,-864.42,200,0.16105000000000003,1767,34.0,238.0,12,149
987,-1315.8600000000001,200,0.1602,1768,16.0,288.0,6,154
988,-1270.0200000000002,200,0.15935,1768,24.0,295.0,12,162
989,-1254.4319999999996,200,0.15849999999999997,1768,5.0,251.0,1,139
990,-741.0519999999998,200,0.15765000000000007,1768,40.0,229.0,7,154
991,-568.2379999999999,200,0.15680000000000005,1769,41.0,198.0,10,167
992,-1043.048,200,0.15595000000000003,1771,36.0,277.0,6,165
993,-664.7180000000001,200,0.15510000000000002,1771,39.0,214.0,9,146
994,-1249.4640000000004,200,0.15425,1773,42.0,335.0,10,163
995,-1237.9060000000002,200,0.15339999999999998,1773,22.0,286.0,10,169
996,-1037.616,200,0.15255000000000007,1774,20.0,242.0,6,149
997,-1043.0720000000001,200,0.15170000000000006,1775,28.0,262.0,12,124
998,-1465.2219999999998,200,0.15085000000000004,1775,8.0,299.0,1,137
999,-1287.6579999999997,200,0.15,1775,33.0,319.0,15,173
1000,-1253.0859999999998,200,0.15,1775,26.0,296.0,4,158
1001,-1305.5000000000005,200,0.15,1775,26.0,310.0,8,146
1002,-1516.9099999999996,200,0.15,1775,21.0,340.0,5,151
1003,-928.6260000000003,200,0.15,1775,27.0,237.0,5,160
1004,-1111.7380000000005,200,0.15,1775,34.0,285.0,6,161
1005,-725.506,200,0.15,1775,39.0,217.0,11,174
1006,-676.4,200,0.15,1775,48.0,227.0,13,157
1007,-835.9499999999997,200,0.15,1778,27.0,215.0,7,163
1008,-678.1240000000001,200,0.15,1780,50.0,243.0,11,144
1009,-739.2179999999997,200,0.15,1780,60.0,270.0,16,160
1010,-424.3620000000003,200,0.15,1781,46.0,181.0,9,125
1011,-846.0559999999994,200,0.15,1781,44.0,265.0,11,132
1012,-1213.5159999999998,200,0.15,1781,29.0,297.0,5,154
1013,-1675.5960000000002,200,0.15,1781,11.0,350.0,3,161
1014,-742.1679999999999,200,0.15,1783,62.0,277.0,14,152
1015,-819.468,200,0.15,1783,63.0,298.0,13,139
1016,-1724.3939999999996,200,0.15,1783,20.0,384.0,4,145
1017,-1167.6159999999995,200,0.15,1783,22.0,274.0,6,154
1018,-1195.0840000000003,200,0.15,1783,15.0,263.0,4,151
1019,-1372.320000000001,200,0.15,1783,22.0,313.0,5,127
1020,-1170.4360000000008,200,0.15,1783,42.0,320.0,13,137
1021,-1739.7899999999997,200,0.15,1783,9.0,358.0,2,143
1022,-1417.364,200,0.15,1784,7.0,288.0,1,149
1023,-847.9219999999997,200,0.15,1784,37.0,241.0,8,151
1024,-822.3699999999999,200,0.15,1784,53.0,272.0,11,140
1025,-1449.057999999999,200,0.15,1784,24.0,340.0,7,141
1026,-1047.8919999999998,200,0.15,1784,37.0,282.0,10,166
1027,-844.544,200,0.15,1784,28.0,221.0,5,140
1028,-783.122,200,0.15,1786,49.0,256.0,12,170
1029,-532.7719999999998,200,0.15,1786,53.0,219.0,16,152
1030,-416.25199999999995,200,0.15,1787,51.0,188.0,12,161
1031,-974.7740000000001,200,0.15,1788,52.0,302.0,11,166
1032,-956.456,200,0.15,1788,44.0,282.0,14,170
1033,-450.3560000000001,200,0.15,1788,39.0,165.0,8,163
1034,-404.46399999999977,200,0.15,1789,60.0,210.0,15,157
1035,-1138.2799999999997,200,0.15,1791,46.0,321.0,10,156
1036,-424.2679999999999,200,0.15,1791,59.0,206.0,17,169
1037,-853.496,200,0.15,1791,36.0,245.0,9,132
1038,-1242.814,200,0.15,1793,24.0,291.0,11,155
1039,-563.1199999999998,200,0.15,1798,52.0,224.0,17,157
1040,-605.4239999999998,200,0.15,1800,51.0,223.0,14,178
1041,-472.688,200,0.15,1800,62.0,224.0,21,174
1042,-1408.3139999999994,200,0.15,1801,28.0,335.0,9,166
1043,-998.1340000000002,200,0.15,1801,34.0,264.0,7,164
1044,-1064.7140000000002,200,0.15,1802,36.0,283.0,10,159
1045,-1027.3179999999995,200,0.15,1802,45.0,297.0,10,176
1046,-1388.868,200,0.15,1803,26.0,325.0,7,169
1047,-289.30400000000014,200,0.15,1803,55.0,171.0,21,175
1048,-474.3160000000001,200,0.15,1803,57.0,215.0,19,166
1049,-183.52199999999993,200,0.15,1803,76.0,203.0,17,174
1050,-962.5880000000005,200,0.15,1803,48.0,290.0,14,168
1051,-1223.3499999999995,200,0.15,1804,32.0,304.0,11,171
1052,-1105.104,200,0.15,1804,39.0,300.0,8,147
1053,-481.29399999999987,200,0.15,1804,68.0,242.0,18,177
1054,-746.13,200,0.15,1804,52.0,255.0,11,166
1055,-500.3199999999999,200,0.15,1806,57.0,219.0,13,164
1056,-522.1640000000001,200,0.15,1806,63.0,232.0,21,171
1057,-424.88799999999947,200,0.15,1806,68.0,227.0,26,171
1058,-690.9839999999997,200,0.15,1807,47.0,232.0,12,161
1059,-812.0659999999999,200,0.15,1807,51.0,267.0,12,157
1060,-487.1480000000003,200,0.15,1807,81.0,273.0,22,146
1061,-436.1999999999998,200,0.15,1809,74.0,245.0,15,149
1062,-1492.1219999999994,200,0.15,1811,31.0,355.0,5,161
1063,-642.7920000000001,200,0.15,1812,58.0,250.0,14,127
1064,-531.978,200,0.15,1812,42.0,195.0,10,149
1065,-1073.3379999999997,200,0.15,1812,45.0,308.0,9,139
1066,-1013.9619999999994,200,0.15,1813,52.0,315.0,14,150
1067,-1346.7439999999995,200,0.15,1813,17.0,300.0,4,139
1068,-1617.5499999999993,200,0.15,1813,33.0,390.0,8,155
1069,-940.6580000000001,200,0.15,1813,21.0,225.0,5,155
1070,-1165.9920000000004,200,0.15,1813,24.0,279.0,10,164
1071,-782.6960000000001,200,0.15,1819,29.0,213.0,11,162
1072,-987.0560000000002,200,0.15,1820,28.0,251.0,10,181
1073,-153.26399999999992,200,0.15,1820,72.0,188.0,20,167
1074,-939.6720000000001,200,0.15,1820,54.0,296.0,17,161
1075,-1280.86,200,0.15,1820,55.0,375.0,12,171
1076,-1011.5060000000001,200,0.15,1820,33.0,265.0,6,178
1077,114.09000000000002,200,0.15,1823,79.0,144.0,21,151
1078,-941.54,200,0.15,1823,67.0,334.0,20,163
1079,-1028.5720000000001,200,0.15,1825,42.0,295.0,10,169
1080,-745.6120000000001,200,0.15,1825,56.0,265.0,11,163
1081,-1114.4739999999997,200,0.15,1825,46.0,318.0,9,159
1082,-1242.0120000000002,200,0.15,1825,21.0,286.0,8,162
1083,-1215.6099999999994,200,0.15,1827,40.0,318.0,8,177
1084,-889.6619999999998,200,0.15,1828,49.0,274.0,8,175
1085,-1034.6520000000003,200,0.15,1828,45.0,296.0,14,142
1086,-755.1580000000002,200,0.15,1832,34.0,213.0,9,157
1087,-134.5159999999998,200,0.15,1833,72.0,174.0,17,165
1088,-1104.6619999999998,200,0.15,1833,33.0,286.0,11,170
1089,-835.2239999999999,200,0.15,1837,60.0,299.0,16,166
1090,-1110.2459999999999,200,0.15,1837,24.0,266.0,9,161
1091,-837.5960000000001,200,0.15,1837,61.0,292.0,10,153
1092,-1181.8440000000005,200,0.15,1839,38.0,309.0,10,171
1093,-780.2600000000003,200,0.15,1839,41.0,238.0,11,159
1094,-1276.9719999999995,200,0.15,1839,18.0,286.0,5,167
1095,-890.4360000000003,200,0.15,1839,46.0,272.0,10,175
1096,-1066.2999999999997,200,0.15,1839,42.0,295.0,9,165
1097,-1386.8120000000001,200,0.15,1839,25.0,324.0,5,142
1098,-1270.3199999999995,200,0.15,1839,12.0,270.0,2,157
1099,-1250.0680000000007,200,0.15,1839,22.0,290.0,9,169
1100,-1089.5839999999994,200,0.15,1839,29.0,274.0,5,163
1101,-1231.02,200,0.15,1839,42.0,331.0,6,163
1102,-1350.3160000000003,200,0.15,1839,15.0,292.0,5,171
1103,-324.3100000000001,200,0.15,1839,53.0,174.0,16,152
1104,-858.1480000000001,200,0.15,1843,31.0,230.0,9,156
1105,-461.76599999999996,200,0.15,1844,60.0,217.0,15,171
1106,-894.1939999999998,200,0.15,1844,26.0,225.0,20,156
1107,-756.1459999999998,200,0.15,1847,59.0,277.0,16,160
1108,6.66800000000007,200,0.15,1848,85.0,180.0,20,160
1109,-898.6179999999998,200,0.15,1848,43.0,267.0,10,155
1110,-1003.038,200,0.15,1851,52.0,308.0,21,168
1111,-447.97799999999995,200,0.15,1852,79.0,257.0,21,175
1112,-836.1699999999997,200,0.15,1852,45.0,258.0,12,145
1113,-1248.852,200,0.15,1853,27.0,299.0,11,148
1114,-618.594,200,0.15,1853,50.0,226.0,19,170
1115,-859.1719999999998,200,0.15,1857,56.0,291.0,15,139
1116,-364.07199999999995,200,0.15,1857,53.0,185.0,18,173
1117,-333.404,200,0.15,1857,61.0,194.0,24,164
1118,-419.07400000000024,200,0.15,1858,62.0,215.0,18,179
1119,-864.7180000000001,200,0.15,1860,48.0,268.0,10,153
1120,-1017.1260000000001,200,0.15,1864,32.0,262.0,16,166
1121,-819.9459999999998,200,0.15,1866,24.0,206.0,9,167
1122,-1001.7740000000001,200,0.15,1866,36.0,269.0,13,153
1123,-616.6360000000001,200,0.15,1867,49.0,225.0,13,158
1124,-418.89200000000017,200,0.15,1867,65.0,218.0,17,173
1125,-1526.1839999999993,200,0.15,1867,22.0,344.0,4,172
1126,-513.038,200,0.15,1867,53.0,212.0,12,155
1127,-319.90000000000015,200,0.15,1868,53.0,175.0,16,151
1128,-468.9780000000002,200,0.15,1868,51.0,197.0,24,161
1129,-479.03799999999984,200,0.15,1870,78.0,259.0,16,172
1130,-878.3179999999999,200,0.15,1870,48.0,267.0,21,172
1131,-938.9060000000001,200,0.15,1870,47.0,282.0,11,149
1132,-209.20999999999987,200,0.15,1872,85.0,223.0,27,157
1133,-519.8600000000001,200,0.15,1872,67.0,245.0,14,157
1134,-684.068,200,0.15,1873,47.0,231.0,23,172
1135,-352.984,200,0.15,1873,55.0,186.0,20,166
1136,-185.996,200,0.15,1876,81.0,201.0,25,163
1137,-763.4659999999999,200,0.15,1878,42.0,231.0,18,137
1138,-198.38799999999998,200,0.15,1879,97.0,245.0,24,142
1139,-129.92400000000012,200,0.15,1879,101.0,235.0,22,136
1140,-871.008,200,0.15,1881,37.0,247.0,13,173
1141,-694.682,200,0.15,1881,58.0,260.0,18,143
1142,-393.24199999999996,200,0.15,1881,90.0,271.0,17,134
1143,-791.49,200,0.15,1882,44.0,248.0,9,169
1144,-249.91800000000015,200,0.15,1882,67.0,185.0,19,158
1145,-469.7479999999998,200,0.15,1882,79.0,257.0,21,149
1146,-492.57000000000005,200,0.15,1886,47.0,194.0,8,173
1147,-1098.508,200,0.15,1886,42.0,300.0,10,137
1148,-577.0840000000001,200,0.15,1886,55.0,235.0,18,152
1149,-552.4839999999999,200,0.15,1886,73.0,259.0,16,156
1150,-1101.2699999999995,200,0.15,1886,28.0,274.0,5,165
1151,-733.9660000000001,200,0.15,1888,27.0,197.0,7,152
1152,-696.6939999999998,200,0.15,1888,39.0,219.0,10,153
1153,-1251.322,200,0.15,1888,48.0,343.0,20,179
1154,-450.48799999999994,200,0.15,1890,55.0,198.0,15,143
1155,-940.0379999999994,200,0.15,1892,50.0,284.0,10,168
1156,-1139.1719999999998,200,0.15,1894,28.0,280.0,10,167
1157,-1441.872,200,0.15,1894,33.0,350.0,7,155
1158,-1194.062,200,0.15,1894,58.0,351.0,18,156
1159,-847.8119999999997,200,0.15,1894,33.0,228.0,9,153
1160,-683.6619999999999,200,0.15,1894,55.0,241.0,15,157
1161,-719.116,200,0.15,1894,55.0,250.0,10,170
1162,-1437.6919999999996,200,0.15,1894,28.0,335.0,4,166
1163,-1147.0459999999996,200,0.15,1894,41.0,305.0,9,167
1164,-1126.034,200,0.15,1894,34.0,287.0,6,155
1165,-557.3260000000001,200,0.15,1894,59.0,228.0,17,172
1166,-496.616,200,0.15,1895,51.0,201.0,13,172
1167,-1197.3040000000003,200,0.15,1895,33.0,299.0,6,162
1168,-1030.526,200,0.15,1895,38.0,282.0,7,157
1169,-595.4020000000002,200,0.15,1900,63.0,243.0,20,162
1170,-1051.6480000000001,200,0.15,1900,38.0,280.0,10,156
1171,-1035.686,200,0.15,1900,29.0,257.0,5,176
1172,-1220.286,200,0.15,1900,39.0,316.0,6,166
1173,-1139.6519999999996,200,0.15,1900,55.0,332.0,10,174
1174,-562.3940000000001,200,0.15,1901,56.0,221.0,15,151
1175,-515.0440000000001,200,0.15,1903,55.0,209.0,14,157
1176,-950.9939999999999,200,0.15,1903,50.0,288.0,12,162
1177,-933.18,200,0.15,1903,31.0,245.0,7,168
1178,-714.6940000000006,200,0.15,1903,50.0,240.0,10,184
1179,-857.0159999999995,200,0.15,1906,70.0,307.0,18,173
1180,-1132.9240000000002,200,0.15,1907,46.0,312.0,15,184
1181,-1021.3120000000007,200,0.15,1908,28.0,251.0,4,176
1182,-1233.7140000000002,200,0.15,1909,32.0,303.0,7,175
1183,-1610.602,200,0.15,1909,0.0,312.0,0,176
1184,-824.9080000000001,200,0.15,1909,39.0,236.0,12,170
1185,-897.014,200,0.15,1909,27.0,225.0,5,168
1186,-1079.526,200,0.15,1910,42.0,291.0,14,170
1187,-833.4359999999999,200,0.15,1913,56.0,277.0,9,172
1188,-766.3060000000002,200,0.15,1913,47.0,243.0,9,151
1189,-1107.504,200,0.15,1913,51.0,323.0,13,172
1190,-1290.6860000000001,200,0.15,1913,39.0,329.0,7,173
1191,-1019.5580000000001,200,0.15,1913,30.0,256.0,7,165
1192,-397.6979999999997,200,0.15,1915,64.0,207.0,12,158
1193,-456.63400000000024,200,0.15,1916,43.0,170.0,13,169
1194,-791.3640000000001,200,0.15,1916,52.0,259.0,18,181
1195,-591.3879999999998,200,0.15,1917,64.0,252.0,16,165
1196,-927.5500000000001,200,0.15,1917,66.0,321.0,25,181
1197,-575.0220000000003,200,0.15,1918,56.0,229.0,17,172
1198,-853.6319999999997,200,0.15,1921,59.0,282.0,15,164
1199,-359.12,200,0.15,1921,80.0,232.0,24,157
1200,-313.20599999999985,200,0.15,1925,63.0,193.0,15,173
1201,-501.4279999999999,200,0.15,1927,55.0,206.0,12,152
1202,-510.2780000000001,200,0.15,1929,62.0,226.0,23,158
1203,-233.45000000000002,200,0.15,1931,59.0,165.0,21,163
1204,-117.44000000000005,200,0.15,1931,91.0,214.0,19,161
1205,-348.50599999999986,200,0.15,1931,91.0,258.0,21,159
1206,123.45799999999988,200,0.15,1931,89.0,161.0,19,176
1207,-667.2640000000002,200,0.15,1931,56.0,244.0,15,151
1208,-1104.3820000000003,200,0.15,1934,51.0,322.0,14,148
1209,-95.71600000000001,200,0.15,1935,76.0,175.0,21,165
1210,-686.5100000000002,200,0.15,1936,56.0,250.0,16,164
1211,-757.9700000000004,200,0.15,1937,62.0,279.0,14,163
1212,-614.2919999999999,200,0.15,1937,42.0,203.0,9,157
1213,-539.2020000000001,200,0.15,1938,60.0,224.0,16,176
1214,-875.3959999999998,200,0.15,1938,51.0,269.0,13,158
1215,-909.31,200,0.15,1938,53.0,287.0,13,147
1216,-605.5999999999999,200,0.15,1938,58.0,236.0,15,161
1217,-967.0119999999996,200,0.15,1938,47.0,278.0,16,161
1218,-1062.6019999999999,200,0.15,1941,45.0,302.0,14,157
1219,-1037.5419999999997,200,0.15,1941,36.0,278.0,10,156
1220,-895.5800000000002,200,0.15,1942,46.0,267.0,13,149
1221,-1077.456,200,0.15,1946,49.0,317.0,14,175
1222,-216.85199999999978,200,0.15,1946,75.0,191.0,20,157
1223,-1222.2620000000002,200,0.15,1947,26.0,292.0,10,168
1224,-607.942,200,0.15,1949,45.0,209.0,19,156
1225,-873.4799999999998,200,0.15,1949,67.0,317.0,14,154
1226,-586.6420000000003,200,0.15,1950,47.0,216.0,18,140
1227,-386.88400000000007,200,0.15,1950,61.0,207.0,14,147
1228,-502.65,200,0.15,1950,46.0,187.0,14,162
