episode,total_reward,steps,epsilon,replay_size,mean_loss,delivered_units,spoiled_units,deliveries_count,distance
627,-95.33239999999996,200,0.4871333333333333,100000,0.9745098328590394,43.0,279.0,11,176
628,-124.41919999999995,200,0.4863166666666666,100000,0.9438213561475277,33.0,313.0,8,168
629,-132.30979999999994,200,0.48550000000000004,100000,0.9394737681746483,35.0,330.0,8,185
630,-115.53319999999998,200,0.48468333333333335,100000,0.9786712023615837,41.0,312.0,10,164
631,-54.9344,200,0.4838666666666668,100000,0.9855847428739071,47.0,203.0,12,154
632,-122.36360000000002,200,0.4830500000000001,100000,1.0251106166839599,36.0,320.0,7,170
633,-109.32940000000004,200,0.4822333333333334,100000,1.0837389859557152,49.0,316.0,14,161
634,-51.51000000000001,200,0.4814166666666667,100000,1.065635023266077,52.0,211.0,16,181
635,-38.2656,200,0.4806,100000,0.9422971051931381,54.0,189.0,20,176
636,-80.73839999999997,200,0.47978333333333334,100000,0.9419195482134819,54.0,271.0,10,166
637,-55.27339999999999,200,0.47896666666666676,100000,0.9228516647219658,48.0,210.0,10,179
638,-141.62279999999996,200,0.4781500000000001,100000,0.947696200311184,21.0,318.0,5,173
639,-108.49919999999999,200,0.4773333333333334,100000,0.9167408059537411,58.0,337.0,13,178
640,-119.71079999999998,200,0.4765166666666667,100000,0.9674690729379654,41.0,321.0,9,158
641,-119.05299999999998,200,0.4757,100000,0.9714983695745468,25.0,281.0,4,162
642,-92.8808,200,0.4748833333333333,100000,0.955881929397583,39.0,263.0,13,163
643,-107.79239999999999,200,0.47406666666666675,100000,0.9564591555297375,32.0,278.0,7,177
644,-57.70140000000001,200,0.47325000000000006,100000,0.9295764979720116,43.0,204.0,12,166
645,-64.45899999999997,200,0.47243333333333337,100000,0.9434936693310738,39.0,206.0,8,174
646,-89.1024,200,0.4716166666666667,100000,0.9789462079107761,26.0,227.0,5,168
647,-77.99839999999999,200,0.4708,100000,0.9558028729259967,14.0,179.0,3,173
648,-58.05639999999999,200,0.4699833333333333,100000,0.9426917138695717,66.0,249.0,16,173
649,-67.8144,200,0.46916666666666673,100000,0.9722605274617672,32.0,197.0,7,163
650,-56.73300000000001,200,0.46835000000000004,100000,0.9473190714418888,58.0,235.0,14,172
651,-93.56080000000003,200,0.46753333333333336,100000,0.9723232412338256,40.0,263.0,11,178
652,-75.56,200,0.46671666666666667,100000,0.9152309603989124,40.0,229.0,13,165
653,-139.45559999999998,200,0.4659,100000,0.9321982853114605,21.0,316.0,4,169
654,-155.16660000000002,200,0.4650833333333334,100000,0.9118763101100922,20.0,344.0,4,158
655,-86.0658,200,0.4642666666666667,100000,0.9316507390141487,37.0,244.0,13,182
656,-78.78779999999993,200,0.46345000000000003,100000,0.9587448272109031,51.0,266.0,12,169
657,-84.33240000000002,200,0.46263333333333334,100000,0.9427763058245182,61.0,296.0,11,160
658,-87.89200000000001,200,0.46181666666666665,100000,0.9425639945268631,40.0,258.0,11,163
659,-57.4024,200,0.46099999999999997,100000,0.976457032263279,53.0,222.0,13,170
660,-71.36640000000001,200,0.4601833333333334,100000,0.936464609503746,46.0,238.0,9,169
661,-86.2846,200,0.4593666666666667,100000,0.9420080102980137,40.0,253.0,7,176
662,-97.6638,200,0.45855,100000,0.9547382944822311,30.0,252.0,8,162
663,-79.5468,200,0.4577333333333333,100000,0.9467584720253944,47.0,257.0,12,177
664,-42.47579999999999,200,0.45691666666666664,100000,0.9406225278973579,52.0,191.0,17,171
665,-56.32160000000004,200,0.45609999999999995,100000,0.9701576310396195,50.0,212.0,9,157
666,-69.48060000000004,200,0.4552833333333334,100000,0.9526993657648564,44.0,224.0,12,165
667,-114.2524,200,0.4544666666666667,100000,0.9521899120509625,38.0,299.0,7,170
668,-100.33839999999996,200,0.45365,100000,0.957357869297266,41.0,281.0,11,160
669,-127.43259999999997,200,0.4528333333333333,100000,0.9916913349926472,17.0,281.0,7,167
670,-78.53339999999996,200,0.4520166666666666,100000,0.9210356323421002,56.0,270.0,15,175
671,-93.26299999999998,200,0.45119999999999993,100000,0.9142656339704991,53.0,295.0,10,168
672,-95.88999999999999,200,0.45038333333333336,100000,0.9506962430477143,52.0,298.0,12,170
673,-106.55560000000001,200,0.44956666666666667,100000,0.9738884872198105,28.0,268.0,5,193
674,-112.0936,200,0.44875,100000,0.9979774935543537,57.0,346.0,15,158
675,-98.54720000000005,200,0.4479333333333333,100000,0.9591496710479259,37.0,271.0,10,157
676,-63.20100000000001,200,0.4471166666666666,100000,0.955849040299654,71.0,276.0,21,166
677,-100.45319999999998,200,0.44630000000000003,100000,0.9520820379257202,35.0,267.0,7,172
678,-73.27400000000002,200,0.44548333333333334,100000,0.9000481040775776,50.0,249.0,11,174
679,-103.47000000000004,200,0.44466666666666665,100000,0.8940922160446644,27.0,256.0,9,173
680,-65.48759999999999,200,0.44384999999999997,100000,0.9115901114046574,39.0,208.0,9,166
681,-98.58019999999999,200,0.4430333333333333,100000,0.9345695725083352,54.0,307.0,11,150
682,-70.00099999999999,200,0.4422166666666666,100000,0.9667353627085685,52.0,246.0,18,173
683,-66.721,200,0.4414,100000,0.9399903561174869,54.0,248.0,17,170
684,-90.00419999999997,200,0.4405833333333333,100000,0.9500677426159382,52.0,285.0,10,168
685,-130.65740000000002,200,0.43976666666666664,100000,1.0570317699015142,48.0,355.0,11,183
686,-89.56939999999999,200,0.43894999999999995,100000,1.0860625103116035,56.0,295.0,17,172
687,-78.0542,200,0.43813333333333326,100000,1.0085620519518852,58.0,273.0,17,172
688,-89.01959999999995,200,0.4373166666666666,100000,0.9573562461137771,47.0,272.0,8,147
689,-70.0584,200,0.4365,100000,0.9425716581940651,55.0,251.0,14,160
690,-106.54559999999998,200,0.4356833333333334,100000,0.9476668886840344,21.0,246.0,5,174
691,-54.62800000000003,200,0.43486666666666673,100000,0.927469699382782,50.0,212.0,18,162
692,-35.282000000000004,200,0.43405000000000005,100000,0.9739710097014904,71.0,220.0,16,169
693,-41.14919999999999,200,0.43323333333333336,100000,1.0428131814301014,67.0,226.0,15,167
694,-108.67399999999999,200,0.43241666666666667,100000,1.019074600338936,54.0,329.0,14,159
695,-52.167399999999994,200,0.4316000000000001,100000,0.9466746655106545,50.0,205.0,12,181
696,-94.2164,200,0.4307833333333334,100000,0.9678791478276253,39.0,267.0,13,174
697,-107.86099999999992,200,0.4299666666666667,100000,0.9657205168902874,28.0,268.0,6,164
698,-103.8952,200,0.42915000000000003,100000,0.9945492166280746,28.0,258.0,8,165
699,-79.2188,200,0.42833333333333334,100000,1.0156280422210693,39.0,232.0,17,173
700,-118.51239999999997,200,0.42751666666666677,100000,0.9480791419744492,35.0,306.0,8,173
701,-57.429799999999986,200,0.4267000000000001,100000,0.92369544044137,56.0,238.0,16,167
702,-74.69179999999999,200,0.4258833333333334,100000,0.9525241854786873,47.0,246.0,9,166
703,-41.405199999999994,200,0.4250666666666667,100000,0.9793795605003833,62.0,213.0,19,180
704,-73.57860000000001,200,0.42425,100000,0.9707686221599579,34.0,211.0,6,161
705,-122.40479999999998,200,0.42343333333333333,100000,1.0164716970920562,41.0,325.0,10,175
706,-61.44000000000001,200,0.42261666666666675,100000,1.0041549345850944,51.0,223.0,21,176
707,-92.88540000000003,200,0.42180000000000006,100000,1.0150650802254677,39.0,263.0,12,178
708,-74.9134,200,0.4209833333333334,100000,0.9711510564386845,62.0,282.0,13,176
709,-109.27359999999997,200,0.4201666666666667,100000,0.9708725845813752,41.0,301.0,10,179
710,-58.55019999999999,200,0.41935,100000,0.9931657665967941,61.0,245.0,12,172
711,-67.26619999999997,200,0.4185333333333333,100000,1.0258892783522606,58.0,250.0,16,169
712,-76.8402,200,0.41771666666666674,100000,0.9830223274230957,42.0,234.0,16,166
713,-72.25939999999999,200,0.41690000000000005,100000,0.9928858502209187,55.0,260.0,14,178
714,-100.87420000000002,200,0.41608333333333336,100000,0.9872307100892067,41.0,283.0,8,165
715,-85.03899999999997,200,0.4152666666666667,100000,1.0155929160118102,37.0,244.0,7,164
716,-83.99200000000002,200,0.41445,100000,1.0040985827147961,49.0,264.0,9,168
717,-94.13300000000002,200,0.4136333333333333,100000,0.9875492526590824,39.0,269.0,13,168
718,-95.80779999999996,200,0.4128166666666667,100000,0.9587976187467575,45.0,282.0,8,161
719,-54.33159999999999,200,0.41200000000000003,100000,0.9164763781428337,62.0,237.0,16,166
720,-84.42560000000003,200,0.41118333333333335,100000,0.9944907580316067,34.0,232.0,5,181
721,-72.25519999999999,200,0.41036666666666666,100000,1.0143818573653698,69.0,289.0,17,171
722,-145.89959999999994,200,0.40954999999999997,100000,1.0202415996789933,18.0,320.0,5,176
723,-126.79039999999996,200,0.4087333333333333,100000,1.0242545858025551,40.0,333.0,13,142
724,-26.361400000000003,200,0.4079166666666667,100000,0.9759085425734519,59.0,175.0,10,161
725,-29.159399999999998,200,0.4071,100000,1.0751508861780166,62.0,189.0,14,156
726,-48.214199999999984,200,0.40628333333333333,100000,1.0336034597456456,88.0,286.0,17,177
727,-115.03559999999997,200,0.40546666666666664,100000,0.9796272949874401,33.0,291.0,7,163
728,-141.37000000000003,200,0.40464999999999995,100000,0.9370781639218331,24.0,328.0,7,164
729,-152.95600000000005,200,0.4038333333333334,100000,0.9209306356310845,18.0,334.0,4,164
730,-128.9556,200,0.4030166666666667,100000,1.0275792990624906,44.0,343.0,10,171
731,-82.98460000000004,200,0.4022,100000,1.0187327906489372,44.0,249.0,9,185
732,-100.51319999999998,200,0.4013833333333333,100000,1.0004883702099323,36.0,273.0,8,165
733,-149.08319999999995,200,0.4005666666666666,100000,0.9266594415903091,35.0,366.0,8,166
734,-7.210599999999991,200,0.39974999999999994,100000,0.93844821408391,72.0,169.0,22,171
735,-74.77679999999998,200,0.39893333333333336,100000,0.9972275371849537,50.0,253.0,11,175
736,-89.21919999999997,200,0.3981166666666667,100000,0.9765858393907547,37.0,253.0,8,163
737,-86.26840000000004,200,0.3973,100000,0.9765224577486515,26.0,220.0,6,171
738,-60.92919999999997,200,0.3964833333333333,100000,1.0426268976926805,52.0,228.0,16,174
739,-93.06579999999998,200,0.3956666666666666,100000,1.039715376496315,48.0,285.0,16,189
740,-103.42860000000002,200,0.3948499999999999,100000,0.9344759120047093,46.0,297.0,12,170
741,-92.89219999999993,200,0.39403333333333335,100000,0.9579438717663288,54.0,301.0,14,182
742,-56.1558,200,0.39321666666666666,100000,0.9397045704722404,54.0,235.0,17,157
743,-82.77880000000002,200,0.39239999999999997,100000,0.9848235495388508,29.0,222.0,11,159
744,-130.08440000000004,200,0.3915833333333333,100000,1.008881710320711,29.0,314.0,7,151
745,-46.980399999999996,200,0.3907666666666666,100000,0.9288055139780045,47.0,190.0,9,155
746,-106.37119999999999,200,0.3899499999999999,100000,0.9092051900923253,31.0,270.0,15,165
747,-59.978399999999986,200,0.38913333333333333,100000,0.973929149210453,41.0,200.0,14,169
748,-80.405,200,0.38831666666666664,100000,1.0044465833902358,55.0,270.0,14,161
749,-155.57360000000006,200,0.38749999999999996,100000,1.0002839162945747,28.0,362.0,5,169
750,-14.818399999999992,200,0.3866833333333334,100000,0.9880803149938583,82.0,206.0,24,177
751,-60.77599999999999,200,0.3858666666666667,100000,0.98205581381917,46.0,212.0,9,151
752,-65.08259999999999,200,0.3850500000000001,100000,0.9924751681089401,58.0,248.0,15,150
753,-101.48079999999995,200,0.3842333333333334,100000,0.9826592862606048,49.0,306.0,11,179
754,-94.42939999999999,200,0.38341666666666674,100000,1.0119896259903909,53.0,304.0,12,167
755,-60.88159999999999,200,0.38260000000000005,100000,0.9781822519004345,57.0,236.0,20,173
756,-82.56079999999997,200,0.38178333333333336,100000,0.9848238791525364,49.0,266.0,15,157
757,-68.84159999999997,200,0.3809666666666667,100000,1.021746696829796,55.0,250.0,15,173
758,-115.81300000000002,200,0.3801500000000001,100000,1.0499718515574932,34.0,297.0,8,163
759,-146.91939999999997,200,0.3793333333333334,100000,1.009013289809227,22.0,333.0,3,140
760,-119.22939999999998,200,0.3785166666666667,100000,0.9716455559432506,30.0,299.0,11,156
761,-149.85739999999993,200,0.37770000000000004,100000,1.0002907776832581,53.0,409.0,11,155
762,-100.81840000000003,200,0.37688333333333335,100000,1.0011249874532222,48.0,295.0,14,169
763,-56.62640000000002,200,0.37606666666666666,100000,1.053872690796852,69.0,262.0,15,165
764,-80.7222,200,0.3752500000000001,100000,1.0693807196617127,41.0,243.0,10,187
765,-51.64760000000001,200,0.3744333333333334,100000,0.9825524175167084,61.0,232.0,14,157
766,-10.860599999999998,200,0.3736166666666667,100000,0.9989434340596199,69.0,165.0,14,158
767,-101.1208,200,0.3728,100000,1.022396831214428,68.0,348.0,16,140
768,-108.43480000000002,200,0.37198333333333333,100000,1.0028698594868184,40.0,292.0,12,163
769,-91.81280000000001,200,0.37116666666666664,100000,1.0103048276901245,44.0,271.0,14,179
770,-65.18420000000003,200,0.37035000000000007,100000,0.968252239972353,57.0,249.0,12,165
771,-106.39179999999999,200,0.3695333333333334,100000,0.97583277836442,40.0,291.0,7,173
772,-109.48480000000002,200,0.3687166666666667,100000,0.971706110239029,37.0,286.0,11,168
773,-71.55400000000003,200,0.3679,100000,1.0401049515604972,60.0,268.0,21,170
774,-25.24880000000001,200,0.3670833333333333,100000,1.0088561204075814,56.0,167.0,12,164
775,-64.51840000000003,200,0.36626666666666674,100000,1.0229281044006349,59.0,245.0,11,182
776,-73.53039999999996,200,0.36545000000000005,100000,1.0623778173327445,55.0,258.0,12,152
777,-24.8036,200,0.36463333333333336,100000,1.025132744461298,60.0,176.0,15,178
778,-157.75400000000002,200,0.3638166666666667,100000,1.0542702028155326,36.0,387.0,11,160
779,-84.17720000000004,200,0.363,100000,1.0410724461078644,39.0,242.0,14,183
780,-151.6985999999999,200,0.3621833333333333,100000,1.0629367987811564,7.0,307.0,1,172
781,-105.70019999999994,200,0.3613666666666667,100000,1.0611844408512114,19.0,241.0,4,177
782,-47.87400000000001,200,0.36055000000000004,100000,1.0523560190200805,48.0,191.0,13,175
783,-108.0904,200,0.35973333333333335,100000,1.082423640191555,19.0,246.0,6,185
784,-83.27239999999996,200,0.35891666666666666,100000,1.098953197002411,61.0,292.0,15,177
785,-147.9126,200,0.3581,100000,0.9973940545320511,22.0,333.0,6,167
786,-87.40419999999999,200,0.3572833333333333,100000,0.9989589130878449,65.0,313.0,17,167
787,-77.94460000000002,200,0.3564666666666667,100000,1.0510098445415497,30.0,213.0,12,157
788,-93.6554,200,0.35565,100000,1.0338831885159017,36.0,257.0,10,169
789,-65.72499999999998,200,0.35483333333333333,100000,1.031660997569561,33.0,193.0,9,182
790,-64.8702,200,0.35401666666666665,100000,1.0989552581310271,43.0,212.0,11,167
791,-38.17919999999999,200,0.35319999999999996,100000,1.0677691820263862,67.0,219.0,15,160
792,-97.43199999999995,200,0.35238333333333327,100000,1.051490331441164,51.0,299.0,17,164
793,-60.68979999999996,200,0.3515666666666667,100000,1.0029890821874141,57.0,242.0,13,168
794,-92.70040000000002,200,0.35075,100000,1.0068681621551514,37.0,253.0,14,163
795,-123.76699999999998,200,0.3499333333333333,100000,1.1230559194087981,38.0,323.0,13,172
796,-85.73379999999999,200,0.34911666666666663,100000,1.0847264298796653,59.0,290.0,13,172
797,-66.16900000000003,200,0.34829999999999994,100000,1.1291905599832535,46.0,221.0,10,189
798,-139.209,200,0.34748333333333326,100000,1.0782086291909219,39.0,356.0,12,160
799,-116.81739999999999,200,0.3466666666666667,100000,1.0941076263785363,49.0,336.0,13,149
800,-102.16220000000001,200,0.34585,100000,1.0989523132145405,38.0,283.0,8,155
801,-60.92259999999999,200,0.3450333333333333,100000,1.1383308938145638,56.0,237.0,15,180
802,-89.96699999999998,200,0.3442166666666666,100000,1.0934576871991157,45.0,268.0,10,166
803,-137.39320000000006,200,0.3433999999999999,100000,1.0772339841723442,40.0,355.0,10,158
804,-83.39339999999997,200,0.34258333333333335,100000,1.0637584525346755,61.0,294.0,15,180
805,-61.23719999999999,200,0.34176666666666666,100000,1.1355373015999795,65.0,258.0,18,176
806,-47.011799999999994,200,0.34095,100000,1.1180092665553092,69.0,236.0,11,175
807,-38.46160000000001,200,0.3401333333333333,100000,1.1310766719281673,77.0,243.0,19,172
808,-65.47740000000003,200,0.3393166666666666,100000,1.051295855641365,62.0,261.0,19,170
809,-34.4572,200,0.3385,100000,1.0496096748113632,65.0,205.0,25,167
810,-75.70619999999998,200,0.33768333333333345,100000,1.1191772249341012,52.0,255.0,12,170
811,-76.20279999999998,200,0.33686666666666676,100000,1.0983868120610714,49.0,253.0,12,158
812,-72.74560000000001,200,0.33605000000000007,100000,1.084471590667963,80.0,321.0,22,150
813,-55.31059999999995,200,0.3352333333333334,100000,1.0794597354531288,69.0,256.0,19,179
814,-134.81100000000004,200,0.3344166666666667,100000,1.0742435890436173,44.0,349.0,16,167
815,-115.05239999999999,200,0.3336,100000,1.0281395781040192,39.0,305.0,10,167
816,-45.035599999999974,200,0.33278333333333343,100000,1.0378813442587853,49.0,194.0,28,175
817,-91.33880000000002,200,0.33196666666666674,100000,1.0656939426064491,36.0,250.0,11,164
818,-35.263399999999976,200,0.33115000000000006,100000,1.0715390181541442,67.0,211.0,13,171
819,-39.70280000000001,200,0.33033333333333337,100000,1.0500760397315025,69.0,225.0,13,160
820,-53.0856,200,0.3295166666666667,100000,1.1266620627045631,59.0,230.0,16,153
821,-30.07819999999999,200,0.3287,100000,1.138294076025486,53.0,168.0,18,134
822,-81.2936,200,0.3278833333333334,100000,1.117927198112011,39.0,238.0,6,153
823,-62.287,200,0.3270666666666667,100000,1.1026689463853836,57.0,245.0,16,170
824,-75.69339999999997,200,0.32625000000000004,100000,1.093377262353897,47.0,251.0,11,170
825,-57.33679999999996,200,0.32543333333333335,100000,1.1007764998078347,69.0,260.0,14,161
826,-48.759000000000015,200,0.32461666666666666,100000,1.0805438300967216,71.0,241.0,17,180
827,-32.7844,200,0.3238000000000001,100000,1.1053290671110154,89.0,254.0,24,173
828,-52.48559999999996,200,0.3229833333333334,100000,1.1059423542022706,69.0,248.0,19,174
829,-71.01999999999997,200,0.3221666666666667,100000,1.0854946433007717,48.0,243.0,15,159
830,-12.909399999999994,200,0.32135,100000,1.0831097409129142,70.0,172.0,20,164
831,-101.59580000000001,200,0.32053333333333334,100000,1.1263222447037697,42.0,283.0,10,170
832,-29.541400000000007,200,0.31971666666666665,100000,1.1845477843284606,65.0,194.0,19,171
833,-82.55960000000003,200,0.3189000000000001,100000,1.1665902847051621,76.0,330.0,23,172
834,-84.033,200,0.3180833333333334,100000,1.2178979960083962,40.0,246.0,11,161
835,-80.29220000000001,200,0.3172666666666667,100000,1.130318040549755,45.0,250.0,15,160
836,-101.53619999999998,200,0.31645,100000,1.0957293850183487,48.0,303.0,15,176
837,-83.39579999999995,200,0.3156333333333333,100000,1.118708948045969,39.0,247.0,9,153
838,-54.6916,200,0.31481666666666663,100000,1.1303872339427472,66.0,249.0,14,167
839,-74.901,200,0.31400000000000006,100000,1.1597041338682175,39.0,229.0,9,167
840,-77.12419999999997,200,0.31318333333333337,100000,1.1212676420807839,50.0,256.0,11,179
841,-62.43279999999999,200,0.3123666666666667,100000,1.0494386976957322,51.0,231.0,14,172
842,-12.665000000000008,200,0.31155,100000,1.1291906844079493,87.0,222.0,29,163
843,-90.37560000000002,200,0.3107333333333333,100000,1.1392898769676685,51.0,284.0,14,173
844,-81.13119999999998,200,0.3099166666666666,100000,1.176959275007248,62.0,288.0,20,178
845,-40.96319999999999,200,0.30910000000000004,100000,1.1199767768383027,75.0,239.0,14,166
846,-14.238000000000003,200,0.30828333333333335,100000,1.1529784780740737,83.0,204.0,23,179
847,-88.2394,200,0.30746666666666667,100000,1.1547816616296769,69.0,320.0,13,163
848,-71.83579999999995,200,0.30665,100000,1.2004812878370286,68.0,286.0,13,183
849,-81.52219999999998,200,0.3058333333333333,100000,1.1524417582154274,58.0,280.0,18,161
850,-64.5364,200,0.3050166666666667,100000,1.113782069683075,55.0,238.0,11,160
851,-73.84299999999996,200,0.3042,100000,1.1128635683655739,48.0,245.0,14,173
852,-88.11460000000001,200,0.30338333333333334,100000,1.1225867763161659,64.0,312.0,13,154
853,-98.5588,200,0.30256666666666665,100000,1.1828331226110458,48.0,295.0,10,142
854,-63.23779999999999,200,0.30174999999999996,100000,1.1366126272082329,55.0,243.0,18,167
855,-72.82419999999999,200,0.3009333333333333,100000,1.1118491274118423,66.0,281.0,15,172
856,-60.39919999999994,200,0.3001166666666667,100000,1.1446129471063613,64.0,252.0,18,154
857,-49.66799999999999,200,0.2993,100000,1.1720021125674247,66.0,237.0,26,169
858,-78.99779999999993,200,0.2984833333333333,100000,1.1504270201921463,27.0,204.0,15,160
859,-72.22399999999998,200,0.29766666666666663,100000,1.1833526572585107,46.0,241.0,15,127
860,-148.15240000000003,200,0.29684999999999995,100000,1.1774640774726868,41.0,376.0,14,167
861,-47.26439999999999,200,0.29603333333333326,100000,1.162438659965992,77.0,261.0,15,158
862,-68.67059999999998,200,0.2952166666666667,100000,1.1904016596078872,56.0,256.0,12,167
863,-103.53180000000003,200,0.2944,100000,1.2110587731003761,37.0,281.0,12,177
864,-84.41139999999999,200,0.2935833333333333,100000,1.211751070022583,46.0,260.0,18,155
865,-135.65879999999999,200,0.2927666666666666,100000,1.1974549892544746,38.0,347.0,9,171
866,-51.83180000000001,200,0.29194999999999993,100000,1.2090563583374023,57.0,225.0,21,161
867,-25.465599999999977,200,0.29113333333333324,100000,1.216108008623123,85.0,228.0,23,183
868,-55.43679999999999,200,0.29031666666666667,100000,1.1846249574422836,42.0,193.0,19,165
869,-154.81259999999997,200,0.2895,100000,1.1852110517024994,43.0,394.0,16,169
870,-41.501999999999995,200,0.2886833333333334,100000,1.2034259045124054,70.0,230.0,18,170
871,-16.50280000000001,200,0.2878666666666667,100000,1.2284621581435204,63.0,170.0,14,155
872,-64.55679999999998,200,0.28705,100000,1.173658429980278,70.0,273.0,17,170
873,-49.80639999999998,200,0.28623333333333334,100000,1.1839501875638963,47.0,195.0,15,166
874,-39.268600000000006,200,0.28541666666666676,100000,1.1595230138301849,53.0,188.0,13,163
875,-63.45439999999997,200,0.2846000000000001,100000,1.200917593985796,49.0,225.0,14,161
876,-67.8122,200,0.2837833333333334,100000,1.1952026757597922,55.0,250.0,12,166
877,-108.52920000000003,200,0.2829666666666667,100000,1.2086686877906323,26.0,265.0,20,158
878,-51.26320000000001,200,0.28215,100000,1.191031001806259,27.0,150.0,8,161
879,-71.74679999999996,200,0.28133333333333344,100000,1.2134555977582933,56.0,261.0,17,173
880,-110.43299999999994,200,0.28051666666666675,100000,1.1811820444464685,21.0,258.0,5,134
881,-61.0604,200,0.27970000000000006,100000,1.2036831828951835,61.0,252.0,15,158
882,-74.4272,200,0.27888333333333337,100000,1.2085633838176728,69.0,295.0,18,174
883,-19.269599999999993,200,0.2780666666666667,100000,1.2292567226290703,67.0,180.0,16,158
884,-89.46819999999998,200,0.27725,100000,1.2035004076361657,30.0,236.0,9,165
885,-50.33160000000001,200,0.2764333333333334,100000,1.2068668761849404,40.0,180.0,16,150
886,-96.03020000000002,200,0.27561666666666673,100000,1.2213941156864165,49.0,295.0,10,154
887,-35.458999999999996,200,0.27480000000000004,100000,1.2013615050911903,65.0,207.0,17,169
888,-119.43200000000002,200,0.27398333333333336,100000,1.2003534266352653,44.0,325.0,12,150
889,-54.4852,200,0.27316666666666667,100000,1.2187804472446442,65.0,246.0,20,166
890,-6.177799999999996,200,0.27235,100000,1.2534408795833587,70.0,161.0,15,155
891,-74.39140000000002,200,0.2715333333333334,100000,1.2495054072141647,59.0,265.0,16,165
892,-152.38359999999994,200,0.2707166666666667,100000,1.2097293958067894,17.0,332.0,4,163
893,-81.50799999999998,200,0.26990000000000003,100000,1.244623581469059,56.0,278.0,13,151
894,-37.86400000000001,200,0.26908333333333334,100000,1.2691467535495757,66.0,211.0,17,173
895,-33.44039999999999,200,0.26826666666666665,100000,1.2068225419521332,67.0,209.0,19,155
896,-50.29119999999999,200,0.26744999999999997,100000,1.249979410469532,59.0,221.0,15,182
897,-41.927599999999984,200,0.2666333333333334,100000,1.2388071468472481,53.0,190.0,16,175
898,-52.457000000000015,200,0.2658166666666667,100000,1.3060372000932694,54.0,213.0,17,183
899,-58.91559999999998,200,0.265,100000,1.2678033846616745,53.0,225.0,13,151
900,-42.3312,200,0.2641833333333333,100000,1.2463887363672257,81.0,256.0,26,164
901,11.212000000000016,200,0.26336666666666664,100000,1.2313809219002723,95.0,182.0,30,177
902,-35.848999999999954,200,0.26255000000000006,100000,1.25030315220356,78.0,239.0,20,179
903,-66.0668,200,0.2617333333333334,100000,1.25169253885746,66.0,275.0,15,148
904,-79.64040000000001,200,0.2609166666666667,100000,1.2247215062379837,60.0,285.0,14,164
905,-17.521399999999993,200,0.2601,100000,1.2003305464982987,64.0,167.0,18,157
906,-56.4966,200,0.2592833333333333,100000,1.242882194519043,75.0,271.0,24,175
907,-72.8276,200,0.2584666666666666,100000,1.2208310997486114,54.0,259.0,15,152
908,-4.663799999999972,200,0.25765000000000005,100000,1.2107599756121636,85.0,188.0,22,160
909,-51.75499999999998,200,0.25683333333333336,100000,1.177128456234932,57.0,220.0,13,184
910,-21.971400000000077,200,0.25601666666666667,100000,1.2258660942316055,70.0,197.0,16,150
911,-105.71040000000002,200,0.2552,100000,1.2058385357260704,46.0,303.0,9,173
912,-39.81439999999997,200,0.2543833333333333,100000,1.2022981387376785,46.0,173.0,22,164
913,-124.75359999999999,200,0.2535666666666666,100000,1.212193405330181,50.0,351.0,14,163
914,-81.29299999999999,200,0.25275000000000003,100000,1.285865290760994,67.0,302.0,12,155
915,-60.30979999999999,200,0.25193333333333334,100000,1.2140273267030717,57.0,240.0,23,163
916,-133.90760000000003,200,0.25111666666666665,100000,1.230784806907177,41.0,349.0,11,161
917,-67.3978,200,0.25029999999999997,100000,1.200828897356987,73.0,285.0,18,169
918,-108.17880000000002,200,0.24948333333333328,100000,1.2354601821303368,52.0,325.0,12,152
919,-9.522000000000002,200,0.2486666666666666,100000,1.22562644302845,93.0,218.0,18,169
920,-98.77599999999995,200,0.24785000000000001,100000,1.2081126493215562,68.0,342.0,14,172
921,-34.32459999999999,200,0.24703333333333333,100000,1.205851311981678,47.0,165.0,12,142
922,-61.27559999999997,200,0.24621666666666664,100000,1.224319980442524,67.0,265.0,20,175
923,-74.93979999999996,200,0.24539999999999995,100000,1.2209846329689027,63.0,275.0,16,171
924,-35.6138,200,0.24458333333333326,100000,1.223022369146347,72.0,222.0,15,175
925,-48.037199999999984,200,0.2437666666666667,100000,1.2641030667722226,70.0,240.0,18,166
926,-80.19339999999997,200,0.24295,100000,1.2689168611168862,51.0,264.0,14,164
927,-49.23179999999997,200,0.2421333333333333,100000,1.2619161674380301,57.0,214.0,27,163
928,-23.435399999999998,200,0.24131666666666662,100000,1.2266187343001365,75.0,197.0,22,170
929,-67.2098,200,0.24050000000000005,100000,1.269161925315857,55.0,249.0,13,138
930,-34.218399999999995,200,0.23968333333333336,100000,1.2228340785205365,79.0,238.0,20,148
931,-70.60099999999997,200,0.23886666666666678,100000,1.2562843343615533,70.0,289.0,13,151
932,-99.22059999999998,200,0.2380500000000001,100000,1.2656953808665277,39.0,276.0,13,152
933,-67.70660000000001,200,0.2372333333333334,100000,1.2680482372641564,40.0,211.0,19,148
934,-75.07139999999998,200,0.23641666666666672,100000,1.2420483231544495,62.0,282.0,17,171
935,-89.64300000000001,200,0.23560000000000003,100000,1.2191553142666818,47.0,274.0,11,160
936,-90.42599999999997,200,0.23478333333333334,100000,1.2741966745257378,48.0,277.0,15,169
937,-47.1122,200,0.23396666666666677,100000,1.2362775102257728,59.0,218.0,15,160
