episode,total_reward,steps,epsilon,table_size,delivered_units,spoiled_units,deliveries_count,distance
812,-1791.6220000000003,200,0.30895000000000006,1628,13.0,376.0,4,171
813,-971.9640000000004,200,0.30810000000000004,1628,47.0,292.0,11,164
814,-2147.8380000000006,200,0.30725,1628,8.0,436.0,1,167
815,-1151.3459999999998,200,0.3064000000000001,1628,42.0,316.0,9,162
816,-742.3800000000002,200,0.3055500000000001,1628,42.0,233.0,19,155
817,-698.1259999999996,200,0.3047000000000001,1629,55.0,254.0,9,169
818,-784.4100000000002,200,0.30385000000000006,1630,37.0,230.0,7,156
819,-1026.08,200,0.30300000000000005,1633,26.0,255.0,5,154
820,-604.592,200,0.30215000000000003,1633,48.0,215.0,14,173
821,-741.7339999999997,200,0.3013,1633,32.0,208.0,7,169
822,-1273.6840000000002,200,0.3004500000000001,1633,10.0,267.0,2,150
823,-836.3720000000003,200,0.2996000000000001,1633,46.0,266.0,11,170
824,-1323.9920000000002,200,0.29875000000000007,1633,11.0,279.0,2,156
825,-848.0840000000003,200,0.29790000000000005,1633,45.0,261.0,10,163
826,-1405.506,200,0.29705000000000004,1633,16.0,306.0,3,152
827,-1141.0140000000001,200,0.2962,1633,34.0,293.0,12,165
828,-1410.9499999999998,200,0.29535,1637,17.0,310.0,3,151
829,-1115.8319999999997,200,0.2945000000000001,1637,24.0,267.0,11,159
830,-837.8599999999996,200,0.2936500000000001,1637,28.0,219.0,12,156
831,-1323.8780000000004,200,0.29280000000000006,1637,24.0,310.0,5,173
832,-1015.8400000000001,200,0.29195000000000004,1637,24.0,245.0,4,164
833,-1486.5240000000003,200,0.2911,1637,47.0,393.0,9,164
834,-878.9179999999999,200,0.29025,1637,39.0,253.0,11,167
835,-1173.0239999999997,200,0.2894000000000001,1641,30.0,292.0,5,156
836,-1602.598,200,0.2885500000000001,1641,16.0,348.0,4,143
837,-708.7840000000006,200,0.28770000000000007,1641,44.0,236.0,12,153
838,-1482.6360000000004,200,0.28685000000000005,1641,10.0,308.0,2,135
839,-691.4360000000004,200,0.28600000000000003,1642,38.0,214.0,16,156
840,-1076.7240000000004,200,0.28515,1642,31.0,273.0,10,157
841,-827.3480000000002,200,0.2843,1643,34.0,229.0,14,180
842,-987.7260000000001,200,0.2834500000000001,1643,48.0,296.0,8,165
843,-911.4619999999998,200,0.2826000000000001,1645,39.0,253.0,21,176
844,-1225.706,200,0.28175000000000006,1645,33.0,304.0,12,158
845,-767.4499999999999,200,0.28090000000000004,1645,53.0,256.0,12,166
846,-574.0360000000003,200,0.28005,1645,55.0,227.0,20,168
847,-1341.7140000000006,200,0.2792,1645,27.0,316.0,12,170
848,-921.2020000000002,200,0.27835,1648,53.0,291.0,10,158
849,-935.0660000000003,200,0.2775000000000001,1648,57.0,304.0,12,168
850,-760.0299999999999,200,0.27665000000000006,1648,40.0,233.0,18,167
851,-1072.1580000000006,200,0.27580000000000005,1648,35.0,280.0,7,176
852,-1549.3239999999996,200,0.27495,1648,17.0,336.0,3,169
853,-1071.79,200,0.2741,1648,26.0,262.0,15,152
854,-876.3820000000001,200,0.27325,1649,51.0,277.0,11,168
855,-1215.1579999999994,200,0.2724000000000001,1649,39.0,319.0,10,161
856,-931.588,200,0.27155000000000007,1654,51.0,290.0,13,167
857,-1473.924,200,0.27070000000000005,1654,19.0,328.0,8,173
858,-962.4120000000001,200,0.26985000000000003,1654,23.0,232.0,11,153
859,-735.4279999999999,200,0.269,1654,33.0,210.0,21,172
860,-1732.4139999999998,200,0.26815,1654,30.0,401.0,10,170
861,-1613.7719999999995,200,0.2673,1654,10.0,335.0,2,145
862,-722.9919999999998,200,0.2664500000000001,1655,59.0,267.0,12,144
863,-1139.9419999999998,200,0.26560000000000006,1655,26.0,274.0,8,153
864,-1342.6680000000003,200,0.26475000000000004,1655,27.0,321.0,6,170
865,-1542.5140000000004,200,0.2639,1655,26.0,355.0,7,146
866,-1271.2480000000003,200,0.26305,1655,18.0,285.0,3,153
867,-1355.716000000001,200,0.2622,1656,24.0,313.0,3,135
868,-1117.2359999999999,200,0.26134999999999997,1656,21.0,260.0,5,118
869,-1971.2040000000004,200,0.26050000000000006,1656,30.0,453.0,8,150
870,-882.84,200,0.25965000000000005,1656,43.0,263.0,7,158
871,-632.6520000000006,200,0.25880000000000003,1658,37.0,199.0,7,161
872,-1591.2219999999995,200,0.25795,1662,13.0,336.0,3,157
873,-850.3,200,0.2571,1662,32.0,230.0,5,165
874,-992.4040000000003,200,0.25625,1662,22.0,237.0,4,152
875,-1106.3140000000003,200,0.25540000000000007,1663,26.0,269.0,6,153
876,-767.4879999999995,200,0.25455000000000005,1663,51.0,259.0,11,166
877,-1183.328,200,0.25370000000000004,1665,33.0,303.0,11,153
878,-1027.6819999999998,200,0.25285,1666,0.0,196.0,0,134
879,-1541.0919999999996,200,0.252,1666,17.0,338.0,4,158
880,-1243.5880000000004,200,0.25115,1667,12.0,267.0,3,154
881,-1129.5140000000001,200,0.25029999999999997,1667,27.0,278.0,6,161
882,-930.2539999999997,200,0.24945000000000006,1667,65.0,326.0,13,152
883,-680.9580000000001,200,0.24860000000000004,1668,39.0,210.0,7,149
884,-781.7159999999994,200,0.24775000000000003,1668,41.0,242.0,9,164
885,-227.0240000000001,200,0.2469,1676,63.0,174.0,16,151
886,-1079.0400000000004,200,0.24605,1676,34.0,285.0,13,158
887,-1075.4739999999997,200,0.24519999999999997,1677,20.0,256.0,5,140
888,-1798.1819999999996,200,0.24434999999999996,1677,9.0,368.0,1,155
889,-1452.1280000000008,200,0.24350000000000005,1678,19.0,323.0,4,140
890,-1039.4479999999999,200,0.24265000000000003,1679,11.0,223.0,3,128
891,-1449.4520000000002,200,0.24180000000000001,1679,24.0,333.0,5,164
892,-1565.9940000000001,200,0.24095,1680,14.0,336.0,3,168
893,-1391.2499999999993,200,0.24009999999999998,1680,24.0,320.0,4,169
894,-588.5300000000004,200,0.23924999999999996,1680,62.0,244.0,14,171
895,-575.6360000000002,200,0.23840000000000006,1685,50.0,218.0,14,151
896,-730.0679999999999,200,0.23755000000000004,1687,36.0,215.0,16,163
897,-379.8219999999999,200,0.23670000000000002,1687,50.0,176.0,23,156
898,-839.8759999999996,200,0.23585,1687,42.0,253.0,9,166
899,-921.2740000000002,200,0.235,1687,36.0,254.0,7,169
900,-695.8899999999999,200,0.23414999999999997,1687,77.0,302.0,17,178
901,-930.894,200,0.23329999999999995,1687,40.0,268.0,10,155
902,-710.2039999999996,200,0.23245000000000005,1687,57.0,258.0,18,168
903,-859.2099999999999,200,0.23160000000000003,1687,47.0,267.0,16,166
904,-1447.8500000000001,200,0.23075,1687,23.0,330.0,4,169
905,-1114.0239999999997,200,0.2299,1688,5.0,222.0,1,158
906,-1565.9140000000007,200,0.22904999999999998,1688,23.0,356.0,6,172
907,-1378.9059999999995,200,0.22819999999999996,1689,18.0,306.0,4,157
908,-768.4160000000003,200,0.22734999999999994,1693,51.0,255.0,9,163
909,-597.912,200,0.22650000000000003,1693,51.0,223.0,11,163
910,-478.72799999999984,200,0.22565000000000002,1693,45.0,191.0,12,169
911,-1175.6540000000002,200,0.2248,1693,33.0,298.0,8,154
912,-836.8199999999998,200,0.22394999999999998,1693,34.0,234.0,10,156
913,-1580.8899999999994,200,0.22309999999999997,1694,31.0,373.0,5,154
914,-1384.1080000000002,200,0.22224999999999995,1694,30.0,333.0,6,156
915,-1321.55,200,0.22140000000000004,1695,25.0,311.0,7,144
916,-1515.5700000000006,200,0.22055000000000002,1695,33.0,373.0,7,143
917,-1155.3399999999992,200,0.2197,1699,43.0,324.0,11,155
918,-1278.1919999999996,200,0.21885,1699,37.0,326.0,11,146
919,-1192.0339999999997,200,0.21799999999999997,1699,25.0,289.0,7,162
920,-1365.6599999999992,200,0.21714999999999995,1699,33.0,337.0,10,150
921,-756.2180000000001,200,0.21629999999999994,1699,25.0,197.0,6,152
922,-971.7600000000001,200,0.21545000000000003,1699,45.0,292.0,13,168
923,-1363.786,200,0.2146,1699,26.0,322.0,8,155
924,-603.9719999999999,200,0.21375,1699,59.0,241.0,12,151
925,-876.6760000000005,200,0.21289999999999998,1700,50.0,276.0,12,148
926,-1021.4180000000002,200,0.21204999999999996,1700,43.0,288.0,9,142
927,-1361.3519999999999,200,0.21119999999999994,1700,24.0,315.0,6,158
928,-1095.9200000000003,200,0.21034999999999993,1700,26.0,268.0,6,159
929,-1141.6960000000004,200,0.20950000000000002,1700,29.0,284.0,8,176
930,-1427.9039999999998,200,0.20865,1700,15.0,308.0,4,170
931,-1649.1360000000002,200,0.20779999999999998,1700,9.0,339.0,1,168
932,-1511.6519999999994,200,0.20694999999999997,1702,13.0,324.0,4,178
933,-1070.9199999999998,200,0.20609999999999995,1702,31.0,273.0,6,169
934,-1589.7520000000009,200,0.20524999999999993,1702,21.0,354.0,4,151
935,-1458.0699999999995,200,0.20440000000000003,1703,13.0,308.0,2,147
936,-1186.2759999999998,200,0.20355,1703,32.0,299.0,8,149
937,-839.8820000000002,200,0.2027000000000001,1706,34.0,234.0,8,177
938,-1362.3099999999997,200,0.20185000000000008,1708,23.0,311.0,4,159
939,-1258.1179999999997,200,0.20100000000000007,1709,21.0,287.0,3,152
940,-1127.0599999999995,200,0.20015000000000005,1709,28.0,279.0,9,155
941,-917.0159999999997,200,0.19930000000000003,1709,39.0,262.0,12,170
942,-992.6280000000004,200,0.19845000000000002,1709,29.0,252.0,5,164
943,-1423.6619999999996,200,0.1976000000000001,1709,10.0,295.0,1,167
944,-1346.7519999999997,200,0.1967500000000001,1709,44.0,362.0,9,162
945,-1628.569999999999,200,0.19590000000000007,1709,9.0,335.0,2,134
946,-1275.9399999999998,200,0.19505000000000006,1714,17.0,282.0,3,150
947,-1610.8300000000006,200,0.19420000000000004,1714,7.0,328.0,3,156
948,-1904.7499999999998,200,0.19335000000000002,1715,11.0,395.0,2,173
949,-1210.5640000000008,200,0.1925,1715,35.0,311.0,7,166
950,-1265.9980000000003,200,0.1916500000000001,1715,35.0,322.0,9,170
951,-1178.2659999999998,200,0.19080000000000008,1715,44.0,326.0,9,173
952,-1526.7700000000002,200,0.18995000000000006,1715,12.0,320.0,7,183
953,-1812.6519999999998,200,0.18910000000000005,1715,0.0,352.0,0,175
954,-789.4160000000002,200,0.18825000000000003,1715,37.0,231.0,13,155
955,-1563.2020000000007,200,0.1874,1715,18.0,343.0,3,154
956,-1417.5760000000005,200,0.1865500000000001,1716,16.0,307.0,2,149
957,-819.7819999999999,200,0.1857000000000001,1716,43.0,251.0,10,172
958,-1024.6979999999996,200,0.18485000000000007,1718,63.0,336.0,11,167
959,-939.6800000000001,200,0.18400000000000005,1718,43.0,273.0,8,170
960,-1186.386,200,0.18315000000000003,1718,26.0,287.0,6,140
961,-1221.0619999999997,200,0.18230000000000002,1719,30.0,303.0,7,174
962,-682.186,200,0.18145,1719,69.0,282.0,19,174
963,-913.4700000000001,200,0.1806000000000001,1719,33.0,244.0,9,157
964,-813.8660000000001,200,0.17975000000000008,1719,36.0,230.0,9,143
965,-1299.8899999999999,200,0.17890000000000006,1719,30.0,315.0,13,158
966,-1578.1439999999996,200,0.17805000000000004,1721,20.0,351.0,6,168
967,-1490.7119999999995,200,0.17720000000000002,1721,30.0,355.0,6,123
968,-914.5459999999998,200,0.17635,1722,19.0,213.0,3,135
969,-1062.66,200,0.1755,1722,35.0,281.0,10,149
970,-1074.7199999999998,200,0.17465000000000008,1722,41.0,294.0,13,168
971,-895.1579999999998,200,0.17380000000000007,1725,46.0,272.0,15,170
972,-646.182,200,0.17295000000000005,1726,72.0,287.0,15,171
973,-1418.0699999999993,200,0.17210000000000003,1727,24.0,326.0,4,183
974,-1367.7060000000001,200,0.17125,1728,19.0,310.0,5,179
975,-858.9939999999996,200,0.1704,1733,41.0,253.0,9,165
976,-877.0079999999999,200,0.1695500000000001,1733,38.0,249.0,7,171
977,-1245.7599999999995,200,0.16870000000000007,1733,16.0,274.0,5,175
978,-1371.226,200,0.16785000000000005,1733,7.0,278.0,1,172
979,-1170.4800000000005,200,0.16700000000000004,1733,21.0,270.0,6,166
980,-1432.9459999999988,200,0.16615000000000002,1733,16.0,314.0,3,153
981,-796.964,200,0.1653,1733,35.0,229.0,12,172
982,-756.97,200,0.16444999999999999,1736,28.0,206.0,6,161
983,-1344.1820000000002,200,0.16360000000000008,1736,28.0,320.0,4,162
984,-1500.3159999999996,200,0.16275000000000006,1736,9.0,309.0,1,145
985,-1342.148,200,0.16190000000000004,1736,27.0,316.0,5,168
986,-1167.9900000000007,200,0.16105000000000003,1736,20.0,267.0,4,165
987,-1230.8040000000005,200,0.1602,1736,21.0,285.0,6,168
988,-1235.9620000000002,200,0.15935,1736,34.0,312.0,7,173
989,-1143.884,200,0.15849999999999997,1737,14.0,250.0,3,172
990,-1107.1239999999996,200,0.15765000000000007,1737,21.0,259.0,4,170
991,-1128.68,200,0.15680000000000005,1737,10.0,237.0,2,173
992,-1460.0520000000004,200,0.15595000000000003,1740,9.0,301.0,2,173
993,-887.3059999999996,200,0.15510000000000002,1740,28.0,231.0,5,180
994,-1362.4520000000005,200,0.15425,1740,42.0,356.0,7,174
995,-1140.87,200,0.15339999999999998,1740,29.0,284.0,11,147
996,-1087.0940000000003,200,0.15255000000000007,1740,19.0,250.0,5,147
997,-781.7540000000001,200,0.15170000000000006,1741,42.0,238.0,18,135
998,-660.95,200,0.15085000000000004,1741,58.0,254.0,13,133
999,-1302.0380000000005,200,0.15,1741,42.0,343.0,10,159
1000,-916.1379999999999,200,0.15,1741,44.0,272.0,7,163
1001,-1036.404,200,0.15,1741,34.0,275.0,17,152
1002,-1142.0220000000002,200,0.15,1741,42.0,312.0,10,136
1003,-921.4219999999996,200,0.15,1741,24.0,229.0,6,134
1004,-1361.318,200,0.15,1741,18.0,302.0,4,156
1005,-1014.624,200,0.15,1742,30.0,260.0,7,140
1006,-1280.0499999999997,200,0.15,1743,12.0,272.0,3,158
1007,-425.76800000000003,200,0.15,1746,53.0,198.0,14,156
1008,-800.84,200,0.15,1746,32.0,220.0,13,142
1009,-491.19400000000013,200,0.15,1747,72.0,252.0,15,158
1010,-353.872,200,0.15,1747,42.0,150.0,12,141
1011,-977.3220000000002,200,0.15,1747,33.0,265.0,8,157
1012,-1178.3680000000002,200,0.15,1747,31.0,294.0,5,176
1013,-704.058,200,0.15,1747,65.0,279.0,18,168
1014,-1420.8699999999992,200,0.15,1747,20.0,318.0,5,188
1015,-1210.8860000000002,200,0.15,1748,25.0,288.0,14,157
1016,-1234.78,200,0.15,1748,38.0,320.0,15,166
1017,-1056.0359999999996,200,0.15,1748,29.0,266.0,5,178
1018,-920.0499999999998,200,0.15,1748,32.0,246.0,4,168
1019,-1501.2160000000003,200,0.15,1748,13.0,321.0,4,169
1020,-1392.262,200,0.15,1748,31.0,339.0,5,164
1021,-1547.7140000000004,200,0.15,1748,21.0,346.0,4,162
1022,-1001.1639999999995,200,0.15,1748,32.0,263.0,6,134
1023,-1271.8119999999994,200,0.15,1751,8.0,262.0,2,122
1024,-1281.9119999999996,200,0.15,1751,20.0,291.0,5,140
1025,-1283.4179999999997,200,0.15,1751,35.0,326.0,8,165
1026,-1350.234,200,0.15,1751,19.0,302.0,5,166
1027,-704.7940000000002,200,0.15,1751,34.0,206.0,11,166
1028,-912.178,200,0.15,1752,36.0,251.0,12,178
1029,-953.7660000000002,200,0.15,1754,23.0,232.0,9,149
1030,-434.47600000000006,200,0.15,1754,40.0,166.0,9,161
1031,-1137.9980000000003,200,0.15,1754,39.0,303.0,8,172
1032,-1158.4980000000005,200,0.15,1757,32.0,292.0,8,151
1033,-797.1780000000003,200,0.15,1757,17.0,187.0,4,154
1034,-860.9920000000001,200,0.15,1757,32.0,232.0,9,152
1035,-990.0079999999998,200,0.15,1757,49.0,299.0,13,151
1036,-439.0459999999999,200,0.15,1757,57.0,205.0,14,131
1037,-1166.422,200,0.15,1757,22.0,273.0,6,167
1038,-608.386,200,0.15,1757,60.0,246.0,20,171
1039,-1082.2359999999999,200,0.15,1758,20.0,250.0,8,172
1040,-840.5720000000001,200,0.15,1758,35.0,236.0,7,101
1041,-802.8000000000002,200,0.15,1760,44.0,250.0,14,161
1042,-1283.2099999999996,200,0.15,1763,22.0,294.0,13,140
1043,-890.2960000000002,200,0.15,1766,39.0,255.0,9,148
1044,-869.9680000000001,200,0.15,1766,44.0,261.0,11,139
1045,-1148.3899999999999,200,0.15,1766,35.0,295.0,6,168
1046,-1330.0959999999998,200,0.15,1766,26.0,311.0,8,158
1047,-1064.2300000000005,200,0.15,1766,11.0,226.0,5,176
1048,-1193.6379999999997,200,0.15,1766,14.0,261.0,6,128
1049,-941.2379999999996,200,0.15,1766,23.0,228.0,4,116
1050,-913.122,200,0.15,1767,45.0,271.0,21,145
1051,-877.3799999999999,200,0.15,1767,59.0,298.0,13,131
1052,-1014.3899999999999,200,0.15,1772,43.0,288.0,13,138
1053,-710.8920000000002,200,0.15,1772,57.0,257.0,17,161
1054,-521.432,200,0.15,1772,63.0,232.0,16,157
1055,-673.5200000000002,200,0.15,1772,41.0,216.0,11,163
1056,-849.342,200,0.15,1772,37.0,240.0,15,147
1057,-986.218,200,0.15,1772,29.0,249.0,15,158
1058,-655.3519999999999,200,0.15,1773,41.0,212.0,13,133
1059,-899.07,200,0.15,1773,48.0,276.0,11,142
1060,-1002.9519999999999,200,0.15,1773,46.0,295.0,15,150
1061,-800.1119999999999,200,0.15,1774,45.0,254.0,10,157
1062,-1209.8639999999991,200,0.15,1775,40.0,319.0,12,171
1063,-944.0640000000002,200,0.15,1784,34.0,254.0,9,179
1064,-98.09199999999991,200,0.15,1784,59.0,143.0,15,152
1065,-1361.664,200,0.15,1784,26.0,320.0,7,151
1066,-968.0119999999996,200,0.15,1784,40.0,271.0,19,158
1067,-918.8940000000005,200,0.15,1784,40.0,269.0,9,168
1068,-1353.4539999999997,200,0.15,1784,43.0,356.0,11,170
1069,-969.5039999999997,200,0.15,1784,21.0,231.0,5,148
1070,-999.3979999999998,200,0.15,1784,33.0,263.0,12,176
1071,-830.4300000000002,200,0.15,1784,34.0,230.0,6,153
1072,-671.9539999999997,200,0.15,1784,51.0,238.0,14,151
1073,-700.9720000000002,200,0.15,1786,41.0,220.0,13,166
1074,-1021.2159999999999,200,0.15,1787,54.0,313.0,15,155
1075,-1398.3320000000003,200,0.15,1787,45.0,369.0,12,177
1076,-542.0620000000001,200,0.15,1787,60.0,231.0,13,148
1077,-764.2839999999998,200,0.15,1787,25.0,198.0,10,159
1078,-1981.1919999999993,200,0.15,1787,9.0,404.0,1,166
1079,-1593.6079999999997,200,0.15,1789,11.0,333.0,2,176
1080,-1457.8060000000003,200,0.15,1790,15.0,314.0,4,160
1081,-1154.7540000000006,200,0.15,1790,42.0,317.0,10,157
1082,-1109.05,200,0.15,1790,34.0,288.0,6,153
1083,-1055.886,200,0.15,1790,48.0,308.0,14,124
1084,-821.9259999999997,200,0.15,1792,36.0,230.0,16,174
1085,-1125.3879999999997,200,0.15,1792,40.0,306.0,11,160
1086,-930.3439999999997,200,0.15,1796,26.0,235.0,5,158
1087,-815.5260000000003,200,0.15,1797,29.0,216.0,5,171
1088,-1149.3159999999996,200,0.15,1797,35.0,297.0,10,167
1089,-1203.3459999999998,200,0.15,1797,40.0,318.0,11,158
1090,-866.7040000000001,200,0.15,1798,40.0,252.0,10,158
1091,-1263.9820000000004,200,0.15,1798,30.0,310.0,7,151
1092,-1201.2420000000002,200,0.15,1800,43.0,325.0,10,153
1093,-490.96999999999997,200,0.15,1800,59.0,221.0,15,137
1094,-732.6659999999997,200,0.15,1801,41.0,225.0,14,170
1095,-857.0440000000003,200,0.15,1802,41.0,251.0,14,173
1096,-1056.9460000000001,200,0.15,1804,34.0,277.0,14,162
1097,-1051.9639999999997,200,0.15,1804,48.0,307.0,8,156
1098,-685.5799999999999,200,0.15,1804,47.0,232.0,12,159
1099,-881.4900000000005,200,0.15,1804,39.0,251.0,13,167
1100,-964.966,200,0.15,1804,32.0,254.0,8,167
1101,-1450.8440000000003,200,0.15,1804,26.0,341.0,8,163
1102,-1142.1719999999991,200,0.15,1804,28.0,280.0,9,160
1103,-703.9719999999999,200,0.15,1804,36.0,212.0,8,148
1104,-1181.4120000000003,200,0.15,1804,22.0,274.0,3,161
1105,-468.2039999999998,200,0.15,1804,60.0,220.0,16,175
1106,-1088.078,200,0.15,1804,35.0,285.0,10,165
1107,-1599.524,200,0.15,1804,18.0,350.0,3,161
1108,-760.3420000000001,200,0.15,1804,36.0,220.0,17,172
1109,-1121.8120000000001,200,0.15,1805,30.0,282.0,5,152
1110,-1249.3799999999997,200,0.15,1805,45.0,343.0,11,157
1111,-1197.8159999999998,200,0.15,1805,40.0,321.0,8,173
1112,-935.9499999999996,200,0.15,1805,37.0,261.0,8,149
1113,-1491.2420000000004,200,0.15,1805,24.0,341.0,4,175
1114,-976.1800000000002,200,0.15,1805,38.0,274.0,8,147
1115,-1613.1539999999998,200,0.15,1805,16.0,347.0,4,150
1116,-821.4039999999999,200,0.15,1805,32.0,222.0,10,146
1117,-1032.678,200,0.15,1805,35.0,274.0,6,128
1118,-1339.4100000000003,200,0.15,1807,19.0,299.0,4,149
1119,-1270.5400000000004,200,0.15,1807,25.0,299.0,4,173
1120,-1406.0859999999998,200,0.15,1807,21.0,317.0,4,170
1121,-540.75,200,0.15,1807,50.0,209.0,12,164
1122,-1370.3680000000004,200,0.15,1807,17.0,303.0,5,148
1123,-887.2139999999999,200,0.15,1807,31.0,237.0,9,161
1124,-839.696,200,0.15,1807,32.0,230.0,8,163
1125,-1016.4339999999999,200,0.15,1811,50.0,306.0,11,170
1126,-1238.8899999999992,200,0.15,1811,17.0,276.0,3,167
1127,-655.5939999999996,200,0.15,1811,44.0,219.0,6,168
1128,-985.6999999999995,200,0.15,1811,36.0,268.0,9,151
1129,-697.794,200,0.15,1812,76.0,287.0,12,146
1130,-540.0760000000001,200,0.15,1812,79.0,268.0,22,182
1131,-1002.0260000000004,200,0.15,1812,54.0,305.0,8,157
1132,-264.91399999999993,200,0.15,1815,88.0,236.0,22,163
1133,-157.18600000000018,200,0.15,1815,89.0,208.0,18,173
1134,-755.7619999999998,200,0.15,1818,58.0,266.0,21,164
1135,-95.382,200,0.15,1818,81.0,188.0,21,161
1136,-439.74799999999993,200,0.15,1826,58.0,197.0,27,167
1137,-642.7879999999999,200,0.15,1826,58.0,246.0,15,157
1138,-91.94600000000003,200,0.15,1827,91.0,204.0,33,178
1139,-406.0780000000001,200,0.15,1829,71.0,231.0,17,172
1140,-893.4259999999997,200,0.15,1835,47.0,271.0,8,144
1141,-824.702,200,0.15,1841,45.0,250.0,15,173
1142,-366.54199999999986,200,0.15,1841,85.0,255.0,20,158
1143,-513.2500000000002,200,0.15,1841,65.0,236.0,14,162
1144,-202.986,200,0.15,1841,68.0,173.0,24,164
1145,-462.6539999999999,200,0.15,1841,75.0,245.0,25,151
1146,-198.00000000000003,200,0.15,1848,60.0,168.0,14,163
1147,-676.5719999999997,200,0.15,1850,64.0,264.0,17,150
1148,-460.278,200,0.15,1850,67.0,233.0,20,166
1149,-994.5139999999997,200,0.15,1850,41.0,279.0,9,156
1150,-606.6539999999998,200,0.15,1850,64.0,248.0,13,149
1151,-160.73599999999982,200,0.15,1853,60.0,154.0,16,148
1152,-390.4620000000001,200,0.15,1855,51.0,182.0,14,158
1153,-923.514,200,0.15,1855,56.0,291.0,28,160
1154,143.80400000000014,200,0.15,1858,100.0,178.0,21,153
1155,-901.1799999999997,200,0.15,1858,54.0,284.0,12,152
1156,-624.7820000000003,200,0.15,1860,57.0,242.0,19,168
1157,-662.6540000000001,200,0.15,1860,68.0,270.0,20,131
1158,-1501.432,200,0.15,1860,42.0,375.0,14,136
1159,-382.75600000000003,200,0.15,1863,61.0,205.0,16,156
1160,-489.4519999999999,200,0.15,1863,66.0,229.0,20,159
1161,-432.53800000000024,200,0.15,1863,62.0,210.0,18,155
1162,-1043.02,200,0.15,1863,58.0,319.0,9,165
1163,-932.2940000000001,200,0.15,1863,52.0,288.0,14,151
1164,-45.86600000000011,200,0.15,1864,96.0,214.0,22,140
1165,-494.36399999999986,200,0.15,1867,63.0,230.0,12,157
1166,9.139999999999887,200,0.15,1871,88.0,181.0,17,157
1167,-1127.3760000000002,200,0.15,1871,35.0,290.0,9,156
1168,-486.9900000000001,200,0.15,1871,73.0,245.0,15,170
1169,-813.996,200,0.15,1872,58.0,277.0,17,136
1170,-785.9759999999997,200,0.15,1872,52.0,263.0,13,166
1171,-112.02799999999993,200,0.15,1872,70.0,171.0,20,172
1172,-599.3839999999997,200,0.15,1873,70.0,266.0,16,166
1173,-323.89800000000025,200,0.15,1873,86.0,240.0,29,178
1174,-127.88999999999999,200,0.15,1877,75.0,180.0,24,142
1175,-484.66200000000015,200,0.15,1877,66.0,227.0,12,168
1176,2.9720000000000253,200,0.15,1880,101.0,222.0,32,164
1177,-826.7900000000002,200,0.15,1880,39.0,236.0,10,134
1178,-437.49800000000005,200,0.15,1880,62.0,212.0,16,163
1179,-1060.77,200,0.15,1880,45.0,304.0,22,154
1180,-282.4460000000001,200,0.15,1881,85.0,232.0,32,162
1181,-359.37200000000007,200,0.15,1883,71.0,216.0,13,165
1182,-479.3599999999999,200,0.15,1883,66.0,224.0,24,145
1183,-382.40799999999996,200,0.15,1890,62.0,210.0,21,159
1184,-208.1459999999999,200,0.15,1890,68.0,183.0,22,171
1185,-157.5759999999999,200,0.15,1891,70.0,179.0,20,165
1186,-640.278,200,0.15,1899,61.0,251.0,19,168
1187,-682.2960000000003,200,0.15,1901,46.0,228.0,17,167
1188,-209.274,200,0.15,1901,77.0,205.0,19,159
1189,-744.4519999999995,200,0.15,1901,75.0,302.0,17,140
1190,-577.05,200,0.15,1901,86.0,287.0,17,143
1191,-290.7500000000001,200,0.15,1901,79.0,217.0,18,176
1192,-246.89000000000013,200,0.15,1902,75.0,201.0,16,132
1193,-24.331999999999937,200,0.15,1906,73.0,150.0,17,157
1194,-712.494,200,0.15,1906,61.0,266.0,19,168
1195,-621.18,200,0.15,1909,55.0,238.0,16,167
1196,-1382.2460000000005,200,0.15,1909,45.0,372.0,16,169
1197,-323.28000000000014,200,0.15,1915,72.0,215.0,17,168
1198,-773.0400000000002,200,0.15,1915,62.0,273.0,17,141
1199,-568.7760000000001,200,0.15,1921,68.0,252.0,18,151
1200,-165.588,200,0.15,1922,68.0,182.0,21,162
1201,-634.844,200,0.15,1923,50.0,230.0,8,148
1202,-1162.4380000000003,200,0.15,1932,24.0,275.0,8,169
1203,-576.716,200,0.15,1933,36.0,189.0,11,159
1204,-786.3820000000001,200,0.15,1934,41.0,241.0,14,170
1205,-712.5399999999998,200,0.15,1934,62.0,270.0,13,145
1206,-198.73800000000006,200,0.15,1934,61.0,167.0,13,148
1207,-569.9740000000002,200,0.15,1934,56.0,232.0,14,126
1208,-1270.914000000001,200,0.15,1934,45.0,342.0,8,149
1209,-837.3780000000002,200,0.15,1934,22.0,205.0,7,166
1210,-753.9340000000003,200,0.15,1936,56.0,264.0,15,182
1211,-863.896,200,0.15,1937,58.0,295.0,12,137
1212,-502.0019999999999,200,0.15,1938,48.0,197.0,13,164
1213,-723.194,200,0.15,1938,43.0,228.0,13,168
1214,-507.1860000000001,200,0.15,1938,72.0,254.0,19,168
1215,-122.94799999999992,200,0.15,1939,96.0,232.0,23,158
1216,-223.75800000000015,200,0.15,1940,81.0,215.0,16,172
1217,-639.7879999999996,200,0.15,1940,77.0,295.0,16,153
1218,-921.2439999999999,200,0.15,1940,48.0,281.0,19,162
1219,-546.9780000000001,200,0.15,1941,66.0,245.0,18,175
1220,-614.8519999999999,200,0.15,1941,56.0,238.0,18,140
